rec_num,given_name,family_name,gender,dob,national_id,clinical_data
rec-0000000217-00,Hare,Kinyua,male,1984-08-07,198408075001145,MA2:198408075001145
rec-0000000217-01,Hare,Kinyua,male,1984-08-07,198408075001145,MA2:198408075001145
rec-0000000217-02,Har,Kinyua,male,1984-08-07,,MA3:198408075001145
rec-0000000217-03,Haar,Kinyua,male,1984-08-07,,MA2:198408075001145
rec-0000000217-04,Har,Kinyua,male,1984-08-07,,MA2:198408075001145
rec-0000000217-05,Hare,Kinyua,male,1984-08-07,,MA1:198408075001145
rec-0000000217-06,Hare,Kinyua,male,1984-08-07,,MA2:198408075001145
rec-0000000217-07,Har,Kinyua,male,1984-08-07,,MA4:198408075001145
rec-0000000217-08,Haar,Kinyua,male,1984-08-07,,MA1:198408075001145
rec-0000000218-00,Wolai,Kimany,male,1975-10-07,,MA2:197510075001130
rec-0000000218-01,Wolai,Kimany,male,1975-10-07,,MA1:197510075001130
rec-0000000218-02,Wolai,Kimani,male,1975-10-07,197510075001130,MA4:197510075001130
rec-0000000218-03,Wolay,Kimany,male,1975-10-07,,MA4:197510075001130
rec-0000000218-04,Wolai,Kimany,male,1975-10-07,,MA5:197510075001130
rec-0000000219-00,Ayush,Tonuy,female,1959-07-02,,FA3:195907025001078
rec-0000000219-01,Ayujh,Tonuy,female,1959-07-02,,FA5:195907025001078
rec-0000000219-02,Ayus,Tonuy,female,1959-07-02,,FA1:195907025001078
rec-0000000220-00,Akhamyelesh,Nyabuti,female,1987-08-09,,FA4:198708095001096
rec-0000000220-01,Akhamyelesh,Nyabuti,female,1987-08-09,,FA1:198708095001096
rec-0000000220-02,Achamyelesh,Nyabuty,female,1987-08-09,198708095001096,FA5:198708095001096
rec-0000000220-03,Achamyelesh,Nyabuti,female,1987-08-09,,FA5:198708095001096
rec-0000000220-04,Axamyelesh,Nyabuty,female,1987-08-09,,FA4:198708095001096
rec-0000000220-05,Achamyelesh,Nyabuti,female,1987-08-09,,FA5:198708095001096
rec-0000000220-06,Achamyelezh,Nyabudi,female,1987-08-09,,FA1:198708095001096
rec-0000000220-07,Achamyelesth,Nyabudi,female,1987-08-09,,FA1:198708095001096
rec-0000000221-00,Netzanet,Njihia,female,1986-07-27,,FA4:198607275001087
rec-0000000221-01,Netsanet,Njihia,female,1986-07-27,,FA1:198607275001087
rec-0000000221-02,Netstanet,Njihia,female,1986-07-27,,FA5:198607275001087
rec-0000000222-00,Nigustse,Odhiambo,male,1989-03-09,198903095001115,MA1:198903095001115
rec-0000000223-00,Helen,Musyimi,female,1984-07-01,,FA5:198407015001081
rec-0000000224-00,Kebete,Kariuky,male,1947-10-25,194710255001126,MS1:194710255001126
rec-0000000224-01,Kebede,Kariuky,male,1947-10-25,194710255001126,MS2:194710255001126
rec-0000000224-02,Kebede,Kariuki,male,1947-10-25,194710255001126,MS2:194710255001126
rec-0000000225-00,Alemu,Ouma,male,1961-04-30,196104305001129,MA3:196104305001129
rec-0000000226-00,Sebile,Lagad,female,1960-04-19,,FA1:196004195001070
rec-0000000226-01,Sebil,Lagat,female,1960-04-19,,FA2:196004195001070
rec-0000000227-00,Biniyam,Gitonga,male,1997-10-24,199710245001148,MY1:199710245001148
rec-0000000227-01,Biniiam,Gitonka,male,1997-10-24,,MY2:199710245001148
rec-0000000227-02,Biniyam,Gitonga,male,1997-10-24,199710245001148,MY1:199710245001148
rec-0000000227-03,Biniyam,Gitonga,male,1997-10-24,,MY2:199710245001148
rec-0000000227-04,Biniiam,Gitonga,male,1997-10-24,,MY2:199710245001148
rec-0000000227-05,Biniiam,Gitonka,male,1997-10-24,,MY1:199710245001148
rec-0000000227-06,Biniyam,Gitonga,male,1997-10-24,199710245001148,MY2:199710245001148
rec-0000000227-07,Biniiam,Gitonka,male,1997-10-24,,MY1:199710245001148
rec-0000000227-08,Biniiam,Gitonka,male,1997-10-24,,MY1:199710245001148
rec-0000000228-00,Gezahegn,Ahmed,male,1964-09-23,,MA1:196409235001129
rec-0000000228-01,Gejahegn,Ahmed,male,1964-09-23,,MA5:196409235001129
rec-0000000229-00,Sewarega,Gitonga,male,2001-12-02,,MY1:200112025001148
rec-0000000229-01,Shearega,Gitonga,male,2001-12-02,,MY1:200112025001148
rec-0000000229-02,Shearega,Gidonga,male,2001-12-02,,MY2:200112025001148
rec-0000000229-03,Shearega,Gitonga,male,2001-12-02,,MY1:200112025001148
rec-0000000229-04,Shewarega,Gitonga,male,2001-12-02,200112025001148,MY2:200112025001148
rec-0000000229-05,Shewarega,Gitonka,male,2001-12-02,,MY2:200112025001148
rec-0000000230-00,Antene,Simiyu,male,2001-12-31,,MY1:200112315001134
rec-0000000230-01,Anteneh,Simiyu,male,2001-12-31,200112315001134,MY2:200112315001134
rec-0000000230-02,Anteneh,Simiyu,male,2001-12-31,200112315001134,MY1:200112315001134
rec-0000000230-03,Anteneh,Simiyu,male,2001-12-31,200112315001134,MY3:200112315001134
rec-0000000230-04,Andeneh,Simiyu,male,2001-12-31,,MY1:200112315001134
rec-0000000231-00,Yirkedu,Mutury,female,1974-12-26,,FA1:197412265001067
rec-0000000231-01,Yirgedu,Muturi,female,1974-12-26,,FA5:197412265001067
rec-0000000231-02,Yirjydu,Mutury,female,1974-12-26,197412265001067,FA3:197412265001067
rec-0000000231-03,Yirgedu,Muturi,female,1974-12-26,197412265001067,FA5:197412265001067
rec-0000000231-04,Yirkedu,Mutury,female,1974-12-26,,FA1:197412265001067
rec-0000000232-00,Tadestse,Wankui,male,1988-10-18,,MA2:198810185001139
rec-0000000232-01,Tadesse,Wankui,male,1988-10-18,,MA2:198810185001139
rec-0000000232-02,Tadesse,Wangui,male,1988-10-18,198810185001139,MA3:198810185001139
rec-0000000233-00,Tsejyreda,Ntolo,female,1996-03-25,,FA5:199603255001083
rec-0000000233-01,Tstegereda,Ntolo,female,1996-03-25,,FA5:199603255001083
rec-0000000233-02,Tsegereda,Ntolo,female,1996-03-25,199603255001083,FA5:199603255001083
rec-0000000234-00,Haptamu,Kajsim,female,1985-08-08,,FA4:198508085001077
rec-0000000234-01,Habtamu,Kastsim,female,1985-08-08,,FA2:198508085001077
rec-0000000234-02,Habtamu,Kassim,female,1985-08-08,,FA5:198508085001077
rec-0000000234-03,Habdamu,Kajsim,female,1985-08-08,,FA2:198508085001077
rec-0000000234-04,Habdamu,Kassim,female,1985-08-08,,FA5:198508085001077
rec-0000000234-05,Haptamu,Kazsim,female,1985-08-08,,FA3:198508085001077
rec-0000000235-00,Tetemke,Atieno,male,1950-07-11,195007115001123,MS2:195007115001123
rec-0000000235-01,Tetemcke,Adieno,male,1950-07-11,,MS1:195007115001123
rec-0000000236-00,Rael,Mukhana,female,1930-08-27,,FS1:193008275001076
rec-0000000236-01,Rahel,Mukhwana,female,1930-08-27,,FS1:193008275001076
rec-0000000236-02,Rael,Mukhana,female,1930-08-27,,FS2:193008275001076
rec-0000000236-03,Rael,Mukhwana,female,1930-08-27,,FS2:193008275001076
rec-0000000236-04,Rahel,Mukhana,female,1930-08-27,,FS1:193008275001076
rec-0000000236-05,Rahel,Mukhwana,female,1930-08-27,,FS1:193008275001076
rec-0000000237-00,Wegaje,Ali,male,1983-08-22,,MA4:198308225001117
rec-0000000237-01,Wegas,Ali,male,1983-08-22,198308225001117,MA4:198308225001117
rec-0000000237-02,Wegase,Ali,male,1983-08-22,198308225001117,MA3:198308225001117
rec-0000000237-03,Wegase,Ali,male,1983-08-22,,MA1:198308225001117
rec-0000000238-00,Yewubdaah,Nkure,female,1980-07-30,,FA3:198007305001081
rec-0000000238-01,Yewupdar,Ngur,female,1980-07-30,198007305001081,FA3:198007305001081
rec-0000000239-00,Fikadu,Macharia,male,2001-03-23,,MY1:200103235001134
rec-0000000239-01,Fikatu,Macharia,male,2001-03-23,,MY2:200103235001134
rec-0000000239-02,Fikatu,Macaria,male,2001-03-23,,MY2:200103235001134
rec-0000000239-03,Fikatu,Mkaria,male,2001-03-23,,MY3:200103235001134
rec-0000000239-04,Fickadu,Macharia,male,2001-03-23,,MY1:200103235001134
rec-0000000239-05,Fikadu,Macharia,male,2001-03-23,,MY2:200103235001134
rec-0000000239-06,Fikadu,Macharia,male,2001-03-23,,MY2:200103235001134
rec-0000000239-07,Fikadu,Mkaria,male,2001-03-23,,MY3:200103235001134
rec-0000000240-00,Nuel,Kipkoec,male,1991-04-18,199104185001146,MA3:199104185001146
rec-0000000240-01,Nuel,Kipckoech,male,1991-04-18,,MA2:199104185001146
rec-0000000240-02,Nuel,Kipkoec,male,1991-04-18,,MA4:199104185001146
rec-0000000240-03,Nuel,Kipkoech,male,1991-04-18,,MA2:199104185001146
rec-0000000241-00,Kaptyimer,Maina,male,1983-07-05,,MA3:198307055001116
rec-0000000242-00,Eyerusalem,Amoit,female,1983-09-05,198309055001095,FA1:198309055001095
rec-0000000242-01,Eyerujalem,Amoid,female,1983-09-05,,FA4:198309055001095
rec-0000000242-02,Eyerustalem,Amoid,female,1983-09-05,,FA3:198309055001095
rec-0000000242-03,Eyerusalem,Amoid,female,1983-09-05,198309055001095,FA3:198309055001095
rec-0000000242-04,Eyerusalem,Amoit,female,1983-09-05,198309055001095,FA5:198309055001095
rec-0000000242-05,Eyerusalem,Amoit,female,1983-09-05,198309055001095,FA1:198309055001095
rec-0000000242-06,Eyeruzalem,Amoit,female,1983-09-05,,FA2:198309055001095
rec-0000000243-00,Woinareg,Ackello,female,1993-06-18,,FA5:199306185001095
rec-0000000244-00,Bogale,Kibet,male,1978-08-12,,MA5:197808125001134
rec-0000000244-01,Bogale,Kibet,male,1978-08-12,,MA1:197808125001134
rec-0000000244-02,Bogale,Kibet,male,1978-08-12,197808125001134,MA3:197808125001134
rec-0000000245-00,Nega,Chepkoech,male,1975-03-31,,MA4:197503315001143
rec-0000000245-01,Nega,Chepckoech,male,1975-03-31,197503315001143,MA4:197503315001143
rec-0000000245-02,Nega,Chepkoech,male,1975-03-31,,MA3:197503315001143
rec-0000000245-03,Nega,Chepkoech,male,1975-03-31,,MA5:197503315001143
rec-0000000245-04,Neka,Chepkoech,male,1975-03-31,,MA3:197503315001143
rec-0000000245-05,Nega,Chepkoech,male,1975-03-31,,MA4:197503315001143
rec-0000000245-06,Neka,Chepkoekh,male,1975-03-31,,MA2:197503315001143
rec-0000000245-07,Nega,Chepkoech,male,1975-03-31,,MA5:197503315001143
rec-0000000246-00,Haregewoin,Gakii,female,1969-03-03,,FA1:196903035001072
rec-0000000246-01,Harejywoin,Gakii,female,1969-03-03,,FA1:196903035001072
rec-0000000247-00,Mejeret,Gikhohi,female,1984-09-12,,FA1:198409125001096
rec-0000000247-01,Meseret,Gichohi,female,1984-09-12,,FA1:198409125001096
rec-0000000247-02,Meseret,Gichohi,female,1984-09-12,,FA3:198409125001096
rec-0000000247-03,Meseret,Gichohi,female,1984-09-12,198409125001096,FA5:198409125001096
rec-0000000247-04,Mesered,Gichohi,female,1984-09-12,,FA2:198409125001096
rec-0000000247-05,Meseret,Gichohi,female,1984-09-12,,FA5:198409125001096
rec-0000000247-06,Mesered,Gicohi,female,1984-09-12,,FA3:198409125001096
rec-0000000247-07,Meseret,Gichohi,female,1984-09-12,198409125001096,FA3:198409125001096
rec-0000000247-08,Mejeret,Gichohi,female,1984-09-12,,FA3:198409125001096
rec-0000000248-00,Yegele,Baia,female,1977-08-23,,FA2:197708235001075
rec-0000000248-01,Yegele,Baia,female,1977-08-23,197708235001075,FA3:197708235001075
rec-0000000248-02,Yegele,Baya,female,1977-08-23,197708235001075,FA4:197708235001075
rec-0000000248-03,Yejyle,Baia,female,1977-08-23,,FA5:197708235001075
rec-0000000249-00,Yewalawork,Okuku,female,1978-11-26,,FA5:197811265001096
rec-0000000249-01,Yewalaworck,Okuku,female,1978-11-26,,FA5:197811265001096
rec-0000000249-02,Yewalawork,Okuku,female,1978-11-26,197811265001096,FA2:197811265001096
rec-0000000249-03,Yewalawork,Ockuku,female,1978-11-26,197811265001096,FA2:197811265001096
rec-0000000249-04,Yewalawoahk,Okuku,female,1978-11-26,,FA1:197811265001096
rec-0000000249-05,Yealawork,Okuku,female,1978-11-26,197811265001096,FA4:197811265001096
rec-0000000249-06,Yewalawork,Okuku,female,1978-11-26,197811265001096,FA3:197811265001096
rec-0000000250-00,Mahlet,Muchiri,female,1998-06-07,199806075001060,FY1:199806075001060
rec-0000000250-01,Mahlet,Muchiri,female,1998-06-07,199806075001060,FY1:199806075001060
rec-0000000250-02,Malet,Muxiri,female,1998-06-07,,FY3:199806075001060
rec-0000000250-03,Mahlet,Muxiri,female,1998-06-07,,FY1:199806075001060
rec-0000000251-00,Tsehayinex,Nanzala,female,1959-11-23,,FA2:195911235001069
rec-0000000252-00,Nega,Mwendwa,male,1999-09-29,,MY2:199909295001144
rec-0000000252-01,Neka,Mendwa,male,1999-09-29,,MY1:199909295001144
rec-0000000252-02,Neka,Mwentwa,male,1999-09-29,,MY2:199909295001144
rec-0000000252-03,Neka,Mendwa,male,1999-09-29,,MY2:199909295001144
rec-0000000252-04,Nega,Mwendwa,male,1999-09-29,199909295001144,MY2:199909295001144
rec-0000000252-05,Neka,Mwentwa,male,1999-09-29,,MY1:199909295001144
rec-0000000252-06,Nega,Mwendwa,male,1999-09-29,199909295001144,MY1:199909295001144
rec-0000000253-00,Serawit,Tereah,female,1953-11-20,195311205001095,FS2:195311205001095
rec-0000000253-01,Serait,Tereah,female,1953-11-20,,FS1:195311205001095
rec-0000000253-02,Serait,Terer,female,1953-11-20,,FS1:195311205001095
rec-0000000253-03,Serawid,Terer,female,1953-11-20,,FS2:195311205001095
rec-0000000253-04,Serawit,Terer,female,1953-11-20,,FS1:195311205001095
rec-0000000253-05,Serait,Terer,female,1953-11-20,,FS1:195311205001095
rec-0000000253-06,Serawit,Terer,female,1953-11-20,195311205001095,FS1:195311205001095
rec-0000000253-07,Serait,Tereah,female,1953-11-20,,FS1:195311205001095
rec-0000000254-00,Tezfay,Maina,male,1985-01-29,198501295001116,MA2:198501295001116
rec-0000000254-01,Tesfay,Maina,male,1985-01-29,198501295001116,MA2:198501295001116
rec-0000000254-02,Tesfay,Maina,male,1985-01-29,,MA4:198501295001116
rec-0000000254-03,Tesfay,Maina,male,1985-01-29,,MA3:198501295001116
rec-0000000254-04,Tesfay,Maina,male,1985-01-29,198501295001116,MA5:198501295001116
rec-0000000254-05,Tesvay,Maina,male,1985-01-29,,MA5:198501295001116
rec-0000000254-06,Tejfay,Maina,male,1985-01-29,,MA3:198501295001116
rec-0000000254-07,Tesfay,Maina,male,1985-01-29,,MA1:198501295001116
rec-0000000255-00,Askedom,Abdy,male,1979-05-25,,MA5:197905255001122
rec-0000000255-01,Asgedom,Apdi,male,1979-05-25,197905255001122,MA5:197905255001122
rec-0000000256-00,Bayush,Mutunga,female,1971-02-06,,FA4:197102065001062
rec-0000000256-01,Bayush,Mudunga,female,1971-02-06,,FA3:197102065001062
rec-0000000256-02,Bayush,Mudunga,female,1971-02-06,,FA1:197102065001062
rec-0000000256-03,Bayush,Mutunka,female,1971-02-06,,FA2:197102065001062
rec-0000000256-04,Bayush,Mutunga,female,1971-02-06,197102065001062,FA4:197102065001062
rec-0000000256-05,Bayusth,Mutunga,female,1971-02-06,197102065001062,FA5:197102065001062
rec-0000000256-06,Bayujh,Mutunka,female,1971-02-06,,FA3:197102065001062
rec-0000000256-07,Bayujh,Mutunga,female,1971-02-06,197102065001062,FA3:197102065001062
rec-0000000256-08,Bayush,Mutunga,female,1971-02-06,,FA2:197102065001062
rec-0000000257-00,Amit,Nketich,female,1987-12-09,,FA1:198712095001056
rec-0000000257-01,Amit,Ngetich,female,1987-12-09,198712095001056,FA3:198712095001056
rec-0000000257-02,Amit,Ngetich,female,1987-12-09,198712095001056,FA4:198712095001056
rec-0000000257-03,Amit,Ngetich,female,1987-12-09,198712095001056,FA4:198712095001056
rec-0000000257-04,Amid,Ngedich,female,1987-12-09,,FA1:198712095001056
rec-0000000257-05,Amid,Ngetic,female,1987-12-09,,FA4:198712095001056
rec-0000000257-06,Amid,Nketich,female,1987-12-09,,FA5:198712095001056
rec-0000000257-07,Amid,Ngedich,female,1987-12-09,,FA5:198712095001056
rec-0000000258-00,Amid,Abtallah,female,1993-04-19,,FA4:199304195001083
rec-0000000258-01,Amid,Abdalla,female,1993-04-19,,FA1:199304195001083
rec-0000000258-02,Amid,Abdallah,female,1993-04-19,199304195001083,FA4:199304195001083
rec-0000000258-03,Amit,Abdalah,female,1993-04-19,,FA5:199304195001083
rec-0000000258-04,Amit,Abdallah,female,1993-04-19,,FA5:199304195001083
rec-0000000258-05,Amit,Abdallah,female,1993-04-19,199304195001083,FA5:199304195001083
rec-0000000258-06,Amid,Abtallah,female,1993-04-19,199304195001083,FA1:199304195001083
rec-0000000259-00,Gebremariam,Maina,male,1955-12-21,195512215001116,MS1:195512215001116
rec-0000000259-01,Gebremariam,Maina,male,1955-12-21,,MS2:195512215001116
rec-0000000259-02,Gebremaryam,Maina,male,1955-12-21,,MS1:195512215001116
rec-0000000259-03,Gebremariam,Maina,male,1955-12-21,,MS1:195512215001116
rec-0000000259-04,Gebremariam,Maina,male,1955-12-21,195512215001116,MS1:195512215001116
rec-0000000259-05,Gebremariam,Maina,male,1955-12-21,,MS1:195512215001116
rec-0000000259-06,Gepremariam,Maina,male,1955-12-21,195512215001116,MS1:195512215001116
rec-0000000259-07,Gepremariam,Maina,male,1955-12-21,,MS1:195512215001116
rec-0000000260-00,Abuyi,Mutoni,male,1971-01-05,,MA5:197101055001128
rec-0000000260-01,Abuyie,Muthoni,male,1971-01-05,,MA4:197101055001128
rec-0000000261-00,Hadera,Cepngetich,female,1973-10-10,,FA4:197310105001057
rec-0000000261-01,Hatera,Chepngetich,female,1973-10-10,197310105001057,FA5:197310105001057
rec-0000000262-00,Aynalem,William,female,1971-03-09,197103095001092,FA1:197103095001092
rec-0000000262-01,Aynalem,Willyam,female,1971-03-09,,FA4:197103095001092
rec-0000000263-00,Hailemariam,Nyampura,male,1977-03-18,197703185001137,MA1:197703185001137
rec-0000000263-01,Hailemariam,Nyambura,male,1977-03-18,197703185001137,MA4:197703185001137
rec-0000000264-00,Senaid,Chepngetich,female,1981-11-25,,FA1:198111255001057
rec-0000000264-01,Senaid,Chepnjytich,female,1981-11-25,,FA2:198111255001057
rec-0000000264-02,Senait,Chepngetich,female,1981-11-25,,FA3:198111255001057
rec-0000000264-03,Senaid,Chepngetich,female,1981-11-25,198111255001057,FA5:198111255001057
rec-0000000264-04,Senaid,Chepnjytich,female,1981-11-25,,FA1:198111255001057
rec-0000000264-05,Senaid,Chepngetich,female,1981-11-25,,FA2:198111255001057
rec-0000000264-06,Senaid,Chepnketich,female,1981-11-25,,FA5:198111255001057
rec-0000000264-07,Senait,Chepngetich,female,1981-11-25,198111255001057,FA4:198111255001057
rec-0000000264-08,Senait,Chepnketich,female,1981-11-25,,FA2:198111255001057
rec-0000000265-00,Firejer,Okelo,female,1980-03-12,,FA3:198003125001092
rec-0000000265-01,Firezer,Okelo,female,1980-03-12,198003125001092,FA5:198003125001092
rec-0000000265-02,Firejer,Ockelo,female,1980-03-12,,FA3:198003125001092
rec-0000000265-03,Firezer,Okelo,female,1980-03-12,,FA3:198003125001092
rec-0000000265-04,Firezeah,Ockelo,female,1980-03-12,,FA1:198003125001092
rec-0000000266-00,Welteamanuel,Wavula,male,1985-04-08,,MA5:198504085001127
rec-0000000266-01,Welteamanuel,Wavula,male,1985-04-08,,MA3:198504085001127
rec-0000000267-00,Rael,Issacck,female,1982-01-10,,FA3:198201105001057
rec-0000000267-01,Rael,Issack,female,1982-01-10,,FA4:198201105001057
rec-0000000267-02,Rahel,Issack,female,1982-01-10,198201105001057,FA4:198201105001057
rec-0000000267-03,Rael,Izsack,female,1982-01-10,,FA2:198201105001057
rec-0000000267-04,Rael,Ijsack,female,1982-01-10,,FA1:198201105001057
rec-0000000267-05,Rael,Issacck,female,1982-01-10,,FA2:198201105001057
rec-0000000267-06,Rael,Issack,female,1982-01-10,,FA4:198201105001057
rec-0000000268-00,Abdela,Mudinda,male,1981-12-04,198112045001151,MA4:198112045001151
rec-0000000268-01,Abdela,Mudinda,male,1981-12-04,,MA4:198112045001151
rec-0000000268-02,Abdela,Mutinda,male,1981-12-04,,MA3:198112045001151
rec-0000000268-03,Abdela,Mutinda,male,1981-12-04,198112045001151,MA4:198112045001151
rec-0000000268-04,Abdela,Mutinda,male,1981-12-04,198112045001151,MA2:198112045001151
rec-0000000268-05,Abdela,Mudinda,male,1981-12-04,198112045001151,MA3:198112045001151
rec-0000000268-06,Apdela,Mutinta,male,1981-12-04,,MA5:198112045001151
rec-0000000268-07,Abtela,Mutinda,male,1981-12-04,198112045001151,MA2:198112045001151
rec-0000000269-00,Gedu,Cherodich,male,1991-04-19,,MA3:199104195001143
rec-0000000269-01,Getu,Cherotich,male,1991-04-19,199104195001143,MA3:199104195001143
rec-0000000269-02,Gedu,Cherodich,male,1991-04-19,,MA2:199104195001143
rec-0000000270-00,Shibeshi,Kipkorir,male,1997-07-06,199707065001154,MY2:199707065001154
rec-0000000270-01,Shibeshi,Kipkoriah,male,1997-07-06,,MY1:199707065001154
rec-0000000271-00,Yimer,Kiplakat,male,1987-01-24,198701245001154,MA3:198701245001154
rec-0000000272-00,Ajmamaw,Muriuky,male,1974-01-09,,MA3:197401095001153
rec-0000000272-01,Ajmamaw,Muriuky,male,1974-01-09,,MA3:197401095001153
rec-0000000272-02,Azmamaw,Muriuky,male,1974-01-09,,MA1:197401095001153
rec-0000000272-03,Asmamaw,Muriuki,male,1974-01-09,,MA1:197401095001153
rec-0000000272-04,Asmamaw,Muriuki,male,1974-01-09,197401095001153,MA3:197401095001153
rec-0000000272-05,Astmamaw,Muriucki,male,1974-01-09,,MA4:197401095001153
rec-0000000272-06,Asmama,Muriuky,male,1974-01-09,,MA2:197401095001153
rec-0000000272-07,Asmamaw,Muriuky,male,1974-01-09,,MA2:197401095001153
rec-0000000273-00,Yealawork,Jepdoo,female,1999-02-24,,FY1:199902245001074
rec-0000000273-01,Yealawork,Jepdoo,female,1999-02-24,,FY1:199902245001074
rec-0000000273-02,Yewalawork,Jeptoo,female,1999-02-24,199902245001074,FY2:199902245001074
rec-0000000273-03,Yealawork,Jeptoo,female,1999-02-24,,FY1:199902245001074
rec-0000000274-00,Adalel,Kendi,female,1984-10-04,198410045001066,FA1:198410045001066
rec-0000000274-01,Adalel,Kendi,female,1984-10-04,198410045001066,FA5:198410045001066
rec-0000000274-02,Atalel,Kendi,female,1984-10-04,198410045001066,FA4:198410045001066
rec-0000000274-03,Atalel,Kendi,female,1984-10-04,198410045001066,FA5:198410045001066
rec-0000000274-04,Atalel,Kendi,female,1984-10-04,198410045001066,FA4:198410045001066
